video_short,video,video_id,comment_index,comment,manual_7_emotion,manual_3_sentiment,label_notes
automotive_controversy,https://www.youtube.com/watch?v=ro262oyhZAI,ro262oyhZAI,1,"And of course this is not a sponsored video, I just like this charity. To Enter the Raffle Go Here: https://ccraffle.com/ 5 Things You Should Never Have a Mechanic Do to Your Car: https://youtu.be/BkGNGXGpqXo ⬇️Scotty’s Top DIY Tools and Products: ►Best Scan Tools: 1. Newest Scan Tool: https://amzn.to/4jvxvr7 2. Bluetooth Scan Tool: http://amzn.to/2nfvmaD 3. Cheap Scan Tool: https://amzn.to/2D8Tvae 4. Mid-Grade Scan Tool: https://amzn.to/4bLkN2g 5. Professional Scan Tool: https://amzn.to/4dsaa6e ►Best Car Jump Starters: 1. No Charging Required Jump Starter: https://amzn.to/3i7SH5D 2. Mid-Grade Jump Starter: http://amzn.to/2nrc6qR 3. Best Jump Starter: https://amzn.to/4c1O9JI ►Best Fluids for Your Car: 1. AT-205 Re-Seal (Can Stop Leaks in Your Engine, Transmission, Etc): https://amzn.to/3LCruJq 2. ATS 505 Fuel System Treatment (Pour in Gas Tank): https://amzn.to/3LXhEC9 3. ATS 505 Oil System Treatment (Pour in Engine Oil): https://amzn.to/3SZHZmN 4. Head Gasket Leak Test Kit (To See if Your Car Has a Blown Head Gasket): https://amzn.to/3yDmj9h 5. Lubegard Automatic Transmission Shudder Fix: https://amzn.to/46XEsek 6. Lucas Oil Transmission Fix (For Worn / Slipping Transmission): https://amzn.to/3WSBgfK 7. Meguiar's Headlight Coating (Keeps Your Headlights from Fading): https://amzn.to/46l7kgh 8. Meguiar's Headlight Restoration Kit (Restores Faded Headlights): https://amzn.to/3zT9ojN 9. Meguiar's Clear Plastic Cleaner and Polish (Cleans Headlights): https://amzn.to/3DaZjRa 10. Meguiar's Car Scratch Remover: https://amzn.to/4faB3wJ 11. NuFinish Car Polish (Use on Paint or to Stop Windshield Squeaks): https://amzn.to/3SjmYmA 12. Invisible Glass Cleaner (Inside/Outside Car Window Cleaning): https://amzn.to/3YcElcL 13. Hide Rehab Leather Conditioner (For Leather Car Seats, Etc): https://amzn.to/3YYVtmN 14. Blaster Silicone Lubricant (Lubricates power windows, door hinges, stops squeaks, etc): https://amzn.to/46Ss3bP 15. Rain-X Waterless Car Wash: https://amzn.to/4czhc7K 16. Permatex Windshield Repair Kit: https://amzn.to/4fX5mHF 17. CRC Battery Terminal Protector (Stops Battery Terminal Corrosion): https://amzn.to/4dNnIsy 18. CRC Mass Air Flow Sensor Cleaner: https://amzn.to/3YSTm3x 19. Bar's Cooling System Stop Leak (Can Stop Small Coolant Leaks): https://amzn.to/4dQM3Oh 20. Bar's Blown Head Gasket Repair (Can Stop Head Gasket Leaks): https://amzn.to/3AH6wXj ►Best Car Accessories: 1. Quick Twist Oil Drain Valve (For Fast and Easy Engine Oil Changes): https://amzn.to/46Vn2z4 2. Solar Car Battery Charger: https://amzn.to/4fktsMd 3. Plug-in Car Battery Charger: https://amzn.to/3Yqpjju 4. Dash Cam (Every Car Should Have One): https://amzn.to/41eAzj3 5. Key Finder (To Find Lost Car Keys): https://amzn.to/3Yb6gd4 6. Faraday Box for Car Keys (Blocks Car Key Signals / Anti-Theft): https://amzn.to/3YPlCnX 7. Tire Gauge (To Check Tire Pressure): https://amzn.to/3y8R4CE 8. Tire Air Pump: https://amzn.to/3yCqiD3 9. Car Memory Saver (Use When Changing Your Car's Battery): https://amzn.to/3YmWQeJ 10. Car Odor Eliminating Rocks (Removes Smells in Your Car): https://amzn.to/3zYMFCP ►Best Tools for Working on Your Car: 1. Best Cheap Magnetic Work Light: https://amzn.to/4dQKL5T 2. Best Small Flashlight: https://amzn.to/4fePFep 3. Best Expensive Multi-Use Flashlight: https://amzn.to/3WBxzft 4. Car Battery Tester: https://amzn.to/4bg4dZL 5. Basic Mechanic Tool Set: https://amzn.to/2tEr6Ce 6. Professional Tool Set: http://amzn.to/2Bzmccg 7. Ratcheting Wrench Set: https://amzn.to/2BQjj8A 8. Crowfoot Wrench Set: https://amzn.to/3Xcn6aB 9. Cordless Impact Wrench: https://amzn.to/3WHgpMa 10. Corded Impact Wrench: https://amzn.to/4bVrHlG 11. Electrical Circuit Probe (For Testing Power, Ground, and Shorts): https://amzn.to/4cTwMfp 12. Socket Extension Bar: https://amzn.to/4dedEsf 13. Small Sledge Hammer: https://amzn.to/3WzHsdj 14. Best Borescope for Seeing in Tight Spots: https://amzn.to/3zW3U7K 🛠Check out the other tools I use and highly recommend ► https://goo.gl/rwYt2y 🔥Scotty Shirts and Merch ► https://goo.gl/pTAeca 👉Subscribe and hit the notification bell! ► https://goo.gl/CFismN As an Amazon Associate I earn from qualifying purchases.",,,
automotive_controversy,https://www.youtube.com/watch?v=ro262oyhZAI,ro262oyhZAI,2,“Stained stainless steel” 😂😂😂,,,
automotive_controversy,https://www.youtube.com/watch?v=ro262oyhZAI,ro262oyhZAI,3,This is what happens when You can’t tell the boss the design looks like $hit.,,,
automotive_controversy,https://www.youtube.com/watch?v=ro262oyhZAI,ro262oyhZAI,4,Looks like what restaurants use to store their used frier oil in?!,,,
automotive_controversy,https://www.youtube.com/watch?v=ro262oyhZAI,ro262oyhZAI,5,"I still can't believe people actually paid $100,000 for these things. 🤣🤣🤣",,,
automotive_controversy,https://www.youtube.com/watch?v=ro262oyhZAI,ro262oyhZAI,6,This makes the Aztec look beautiful!,,,
automotive_controversy,https://www.youtube.com/watch?v=ro262oyhZAI,ro262oyhZAI,7,The fact that they didn’t even properly assemble the panels is wild,,,
automotive_controversy,https://www.youtube.com/watch?v=ro262oyhZAI,ro262oyhZAI,8,8:20 - I don't think Scotty has ever reviewed a vehicle that is so bad that he got worn out complaining about it only 8 minutes into the video.,,,
automotive_controversy,https://www.youtube.com/watch?v=ro262oyhZAI,ro262oyhZAI,9,Looks like a geometry problem with wheels .,,,
automotive_controversy,https://www.youtube.com/watch?v=ro262oyhZAI,ro262oyhZAI,10,"2:22 I honesty hope that you will be around much, much longer, Scotty. Longer than me as well 😊 Stay healthy, legend!",,,
automotive_controversy,https://www.youtube.com/watch?v=ro262oyhZAI,ro262oyhZAI,11,It's a Johnnie cab from Total Recall 😂😂,,,
automotive_controversy,https://www.youtube.com/watch?v=ro262oyhZAI,ro262oyhZAI,12,"With all the Elmer’s glue holding this e-truck together, you’d think it’d have a lower base model MSRP",,,
automotive_controversy,https://www.youtube.com/watch?v=ro262oyhZAI,ro262oyhZAI,13,I live in Vancouver and see these EVERYWHERE. Says more about people in Vancouver than the vehicle.,,,
automotive_controversy,https://www.youtube.com/watch?v=ro262oyhZAI,ro262oyhZAI,14,"My F450, with an auxiliary tank, can go over 400 miles while pulling a fully loaded 44 foot toy hauler. And it turns 18 this year.",,,
automotive_controversy,https://www.youtube.com/watch?v=ro262oyhZAI,ro262oyhZAI,15,Bruh calling support to ask someone to unlock your door is insane,,,
automotive_controversy,https://www.youtube.com/watch?v=ro262oyhZAI,ro262oyhZAI,16,"Not only does it look like a drivable fridge, but it cooks those inside like a microwave. Its the kitchen appliance vehicle",,,
automotive_controversy,https://www.youtube.com/watch?v=ro262oyhZAI,ro262oyhZAI,17,"It sounds like they built a dragcar. Fast off the line, but no range",,,
automotive_controversy,https://www.youtube.com/watch?v=ro262oyhZAI,ro262oyhZAI,18,I laugh every time I see one of those. Makes the Pacer and Aztec look good. 😂,,,
automotive_controversy,https://www.youtube.com/watch?v=ro262oyhZAI,ro262oyhZAI,19,Looks like an giant door stopper,,,
automotive_controversy,https://www.youtube.com/watch?v=ro262oyhZAI,ro262oyhZAI,20,I haven’t seen him laugh this much,,,
automotive_controversy,https://www.youtube.com/watch?v=ro262oyhZAI,ro262oyhZAI,21,I’d call it a CyberPinto but that’s an insult to the Pinto.,,,
automotive_controversy,https://www.youtube.com/watch?v=ro262oyhZAI,ro262oyhZAI,22,So it's the opposite of Honda Element which is small on the outside and massive on the inside.,,,
automotive_controversy,https://www.youtube.com/watch?v=ro262oyhZAI,ro262oyhZAI,23,"I was driving behind a Cyber truck yesterday and thought the same thing,that is looks like a garbage can.",,,
automotive_controversy,https://www.youtube.com/watch?v=ro262oyhZAI,ro262oyhZAI,24,It looks like a dumpster on wheels.🤔🤷,,,
automotive_controversy,https://www.youtube.com/watch?v=ro262oyhZAI,ro262oyhZAI,25,I mean who didn't see this coming?,,,
automotive_controversy,https://www.youtube.com/watch?v=ro262oyhZAI,ro262oyhZAI,26,Looks like one them steel public urinals you sometimes see at a rest stop or public park.,,,
automotive_controversy,https://www.youtube.com/watch?v=ro262oyhZAI,ro262oyhZAI,27,“The opposite of Dr. Who’s Tardis.” 😂 Golden!,,,
automotive_controversy,https://www.youtube.com/watch?v=ro262oyhZAI,ro262oyhZAI,28,"These are just becoming expensive billboards, seriously. 2 companies near me have theirs wrapped with their company logo and they just sit out front of the company building, never have I seen them moved!",,,
automotive_controversy,https://www.youtube.com/watch?v=ro262oyhZAI,ro262oyhZAI,29,"Looks like a door stop and a refrigerator had a baby,lol",,,
automotive_controversy,https://www.youtube.com/watch?v=ro262oyhZAI,ro262oyhZAI,30,Nuts. Being rich does not necessarily mean that you are 'smart'.,,,
