text,label,label_id,sentiment,video_short,video,comment_index,label_notes
"Oh mcdonald's,how I miss you.I am in a country witch doesn't have mcdonald's😢.",sadness,5,negative,fast_food_brand,https://www.youtube.com/watch?v=79phlhutGLg,11,sadness cue
Thank you for not taking much time and making a huge noise out of the Spen Bluetooth,joy,3,positive,tech_review_mixed,https://www.youtube.com/watch?v=XkXbkxtBlwY,54,positive appreciation or humor cue
The one ad people shouldn't skip.,neutral,4,neutral,classic_brand_ad,https://www.youtube.com/watch?v=owGykVbfgUE,96,no dominant affective cue
"I love this ad, so inspiring! @Kaepernick you are an inspiration",joy,3,positive,sports_brand_purpose,https://www.youtube.com/watch?v=jBnseji3tBk,22,positive appreciation or humor cue
Confusing refresh pull 😭,neutral,4,neutral,disgust_food_safety,https://www.youtube.com/watch?v=--OnclX8yac,80,no dominant affective cue
"Sometimes we wish we could go back and change things, but when it comes to the road, its best to never make the mistake in the first place",joy,3,positive,sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,61,positive appreciation or humor cue
"Gosh, I can't believe they pulled this off TV! I'm thirstin' for a shake already! :)",surprise,6,neutral,fast_food_brand_launch,https://www.youtube.com/watch?v=chYLHu0w8z0,46,surprise cue
Here after the switch 2 reveal.,neutral,4,neutral,gaming_product_launch,https://www.youtube.com/watch?v=RkC0l4iekYo,64,no dominant affective cue
"While I'm not as seasoned of a restaurant veteran as others here (reaching my first full year as a waiter), even I can recognize that this wasn't just a lack of caring. It has to take pure hard work and effort to make a kitchen this unclean",disgust,1,negative,disgust_food_safety,https://www.youtube.com/watch?v=--OnclX8yac,57,food-safety disgust cue
this should have at least million views,neutral,4,neutral,brand_campaign_positive,https://www.youtube.com/watch?v=ijTwZNUBhcI,50,no dominant affective cue
"United airlines “We’re not good at beating our competitors, but we sure are good at beating our customers!”",anger,0,negative,anger_brand_crisis,https://www.youtube.com/watch?v=VrDWY6C1178,32,airline brand-crisis criticism
Nationwide.....it's in the millions. Lying isn't helping Verizon 😒.,anger,0,negative,anger_customer_service,https://www.youtube.com/watch?v=MUo3n8QSQLE,2,customer-service outage criticism
Just found out about this ad today (not from the US). Hilarious!,joy,3,positive,sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,90,positive appreciation or humor cue
#RealBeautyIsUniversal After a long tiring day this really made me inspired. thank you for reminding me the definition of a real beauty,joy,3,positive,beauty_campaign,https://www.youtube.com/watch?v=JNYjRmNCu9o,6,positive appreciation or humor cue
The person or persons who thought up this commercial must of loved Alfred Hitchcock !,joy,3,positive,sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,75,positive appreciation or humor cue
My wallet: Excecute order 66 My money: It'll be done my lord.,joy,3,positive,gaming_product_launch,https://www.youtube.com/watch?v=RkC0l4iekYo,63,positive appreciation or humor cue
0:11 bro got jumped scared my a finger 💀,fear,2,negative,app_brand_campaign,https://www.youtube.com/watch?v=Ew4kM1FmM8o,65,fear or safety cue
We Need commercials like this to return. Young drivers have forgotten how dangerous driving can be.,fear,2,negative,sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,34,road-safety fear cue
Still not working here in RI,neutral,4,neutral,anger_customer_service,https://www.youtube.com/watch?v=MUo3n8QSQLE,80,no dominant affective cue
"For me, it's the McChicken. The best fast food sandwich. I even ask for extra McChicken sauce packets and the staff is so friendly and more than willing to oblige. One time I asked for McChicken sauce packets and they gave me three. I said, ""Wow, three for free!"" and the nice friendly McDonald's worker laughed and said, ""I'm going to call you 3-for-free!"". Now the staff greets me with ""hey it's 3-for-free!"" and ALWAYS give me three packets. It's such a fun and cool atmosphere at my local McDonald's restaurant, I go there at least 3 times a week for lunch and a large iced coffee with milk instead of cream, 1-2 times for breakfast on the weekend, and maybe once for dinner when I'm in a rush but want a great meal that is affordable, fast, and can match my daily nutritional needs. I even dip my fries in McChicken sauce, it's delicious! What a great restaurant.",joy,3,positive,fast_food_brand,https://www.youtube.com/watch?v=79phlhutGLg,3,positive appreciation or humor cue
The fact that this looks like the same buffet in almost every city freaked me out,disgust,1,negative,disgust_food_safety,https://www.youtube.com/watch?v=--OnclX8yac,19,food-safety disgust cue
NEVER FLYING UNITED AGAIN!!,anger,0,negative,anger_brand_crisis,https://www.youtube.com/watch?v=VrDWY6C1178,71,airline brand-crisis criticism
"So in other words, that place had Sum Ting Wong.",neutral,4,neutral,disgust_food_safety,https://www.youtube.com/watch?v=--OnclX8yac,51,no dominant affective cue
i love how the bottling up emotions metaphor is as literal as it could possibly get,joy,3,positive,movie_trailer_joy,https://www.youtube.com/watch?v=LEjhY15eCx0,3,positive appreciation or humor cue
They need to be shut down immediately🤢🤮,disgust,1,negative,disgust_food_safety,https://www.youtube.com/watch?v=--OnclX8yac,40,food-safety disgust cue
United Airline's new motto 'There's not enough seating?We'll give a passenger or two a beating!',anger,0,negative,anger_brand_crisis,https://www.youtube.com/watch?v=VrDWY6C1178,30,airline brand-crisis criticism
Five years gone by and the PS5 reveal is still amazing.,joy,3,positive,gaming_product_launch,https://www.youtube.com/watch?v=RkC0l4iekYo,12,positive nostalgia or emotional appreciation
It is sad to see what cancer did to Terrie. She was such a beautiful woman,sadness,5,negative,fear_health_warning,https://www.youtube.com/watch?v=5zWB4dLYChM,37,health-warning sadness cue
Holy shit! 🥺 This hit me harder than expected. As a dad of 2 amazing boys........ I immediately lost it when he turned around and looked at his son in the backseat just before the crash. Also doesn’t help that a little over a year ago my brother borrowed my car to take his son out. On their way home they got rear ended by a drunk driver. Police were amazed no one was seriously hurt. Especially because they said she hit them going near 70 miles an hour. The trunk of my car was in the backseat. Thankfully my brother had recently decided his son was old enough and tall enough to sit in the front seat. If he had waited even a little longer......... 😖 I don’t want to think about that. Thankfully they’re ok.,fear,2,negative,sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,41,road-safety fear cue
Who got offended by this??? And by all means I will agree that the commercial is stupid but not controversial,anger,0,negative,disgust_brand_backlash,https://www.youtube.com/watch?v=zFm9FRxi0ZM,88,brand-backlash criticism
"There are SO many more WORSE things that go on in those places. People hate their jobs, their lives and customers pay",anger,0,negative,brand_crisis_negative,https://www.youtube.com/watch?v=JVxCp22WatU,61,brand-crisis criticism
This is too scary 😨 please to everyone out there stop smoking 😟,fear,2,negative,fear_health_warning,https://www.youtube.com/watch?v=5zWB4dLYChM,82,health-warning fear cue
"A masterpiece! old school vibes in modern time, perfect cast, thrilling story,mystery, horror + fun most of all using many old amazing musics & songs in a lots of scenes which made the show even more wonderful.. truly my favourite show ever🖤🤍",joy,3,positive,streaming_trailer_reaction,https://www.youtube.com/watch?v=Di310WS8zLk,67,positive appreciation or humor cue
"I'm holding out high hopes for this one. Love Tim Burton's style and Wednesday is one of my favorite television characters of all time, so Netflix better not mess it up.",joy,3,positive,streaming_trailer_reaction,https://www.youtube.com/watch?v=Di310WS8zLk,17,positive appreciation or humor cue
Just saw the advert thos is a great ad to see and best one this year,joy,3,positive,beauty_brand_campaign,https://www.youtube.com/watch?v=z2T-Rh838GA,97,positive appreciation or humor cue
Me : so how do you get your flight booked enough? United Airlines : the secret ingredient is a beating,anger,0,negative,anger_brand_crisis,https://www.youtube.com/watch?v=VrDWY6C1178,40,airline brand-crisis criticism
Glad it's all presented with french lessons... Cuz they're the only ones I've tried yay,neutral,4,neutral,app_brand_campaign,https://www.youtube.com/watch?v=Ew4kM1FmM8o,89,no dominant affective cue
"Making an AI add with the slogan ""Real Magic"" by the end is CRAZY",surprise,6,neutral,food_beverage_ad,https://www.youtube.com/watch?v=Yy6fByUmPuE,48,surprise cue
“911 what’s your emergency?” “My phone go boom boom”,surprise,6,negative,surprise_product_fail,https://www.youtube.com/watch?v=8H6jz30Im_Y,50,product-failure surprise cue
This is literally every McDonald's. Ive worked there. Ive seen people defile food just because someone ordering had a little attitude.,disgust,1,negative,brand_crisis_negative,https://www.youtube.com/watch?v=JVxCp22WatU,24,brand-crisis hygiene or safety concern
"""911 what's your emergency?"" ""MY PHONE IS ABOUT TO EXPLODE!""",surprise,6,negative,surprise_product_fail,https://www.youtube.com/watch?v=8H6jz30Im_Y,75,product-failure surprise cue
Totally worth watching the last 9:29 minute over and over a few times! 😂,joy,3,positive,tech_product_launch,https://www.youtube.com/watch?v=n6pqGoXWZzo,70,positive appreciation or humor cue
"Grok is really biases & It’s easy to test just grok with negativity of trump 😅, Imagine the power of social manipulation it has 😮",neutral,4,neutral,surprise_launch_reaction,https://www.youtube.com/watch?v=4qGw9WH4Xj8,71,no dominant affective cue
The filters and lighting fit perfectly with the mood of the trailer and they captured her personality perfectly. I'm looking forward to this series.,joy,3,positive,streaming_trailer_reaction,https://www.youtube.com/watch?v=Di310WS8zLk,72,positive appreciation or humor cue
"Right, I just finished watching this today. This was the best series I've ever watched in my life. I give it 200/10. This is a must watch show. You will not skip a single second or get bored in any of the episode. Except for the fact that I was a bit disappointed in ep 6 (was to do with the plot) everything else was amazing. Recommended 😊👍✨",joy,3,positive,streaming_trailer_reaction,https://www.youtube.com/watch?v=Di310WS8zLk,60,positive appreciation or humor cue
I want to make World Famous Fries.,neutral,4,neutral,fast_food_brand,https://www.youtube.com/watch?v=79phlhutGLg,16,no dominant affective cue
Crazy how this is now 7 years old..,sadness,5,negative,entertainment_fandom,https://www.youtube.com/watch?v=TcMBFSGVi1c,1,sadness cue
Kapernic started a whole line of shit we are still dealing with today.,anger,0,negative,sports_brand_purpose,https://www.youtube.com/watch?v=jBnseji3tBk,77,negative criticism cue
This commercial was one of the most beautiful commercials I have ever seen.,joy,3,positive,tech_brand_story,https://www.youtube.com/watch?v=nnsSUqgkDwU,13,positive appreciation or humor cue
for all those who have this I hope that those recover :( really sorry😢😢😢😞😞😞,neutral,4,neutral,fear_health_warning,https://www.youtube.com/watch?v=5zWB4dLYChM,70,no dominant affective cue
"""IM BOUTTA BLO-"" *EXPLODES violently*",surprise,6,negative,surprise_product_fail,https://www.youtube.com/watch?v=8H6jz30Im_Y,45,product-failure surprise cue
"If that doesn't put people off from smoking, I don't know what will.",fear,2,negative,fear_health_warning,https://www.youtube.com/watch?v=5zWB4dLYChM,57,health-warning fear cue
DISGUSTING! McDonald’s should be sued to high heaven to allow this right over food!,disgust,1,negative,brand_crisis_negative,https://www.youtube.com/watch?v=JVxCp22WatU,37,brand-crisis hygiene or safety concern
"No matter what happened there, you cant use violence on a man with no arms, especially he is your customer! He paid and got this shit? This is too absurd!",anger,0,negative,anger_brand_crisis,https://www.youtube.com/watch?v=VrDWY6C1178,85,negative criticism cue
Bro Pixar really did A good job on this movie! 😁,joy,3,positive,movie_trailer_joy,https://www.youtube.com/watch?v=LEjhY15eCx0,52,positive appreciation or humor cue
"This is so dystopian. A massive corporation making an ai commercial to sell their sugar water, generating wild animals being excited while real ecosystems dwindle due to the water usage and real artists are stripped of their dignity",surprise,6,neutral,food_beverage_ad,https://www.youtube.com/watch?v=Yy6fByUmPuE,5,surprise cue
"""Well, that was a preview of the next ten years."" Was so real",neutral,4,neutral,movie_trailer_joy,https://www.youtube.com/watch?v=LEjhY15eCx0,61,no dominant affective cue
Anna is my friend from school!!!,neutral,4,neutral,sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,40,no dominant affective cue
"One of the best safety video for no texting while driving was a series of clips from street CCTV, showing people on their phone while walking and then either tripping on the pavement or hitting random things on the street ( a light pole, a parked car, someone else). The video then showed the message ""You cannot text while walking"" then you had a black screen with the sound of car brake and a crash followed by the message ""What makes you think you can when driving?""",fear,2,negative,fear_public_safety,https://www.youtube.com/watch?v=O8MQV40pOtk,11,road-safety fear cue
"In my many years as an airlines station manager at 43 different airports around the world, I had to deal with overbooked flights many times when not enough passengers were giving up their seat voluntarily. I NEVER had to resort to anything like this and cannot even imagine making such a decision, causing such a circus and putting my employer in this situation. I was ALWAYS, and I mean ALWAYS, successful in finding the right passenger(s) discreetly and without ""drama"" to relinquish their seat for an agreeable compensation, usually within 10 minutes and without anyone else in the cabin being aware of the situation, but I worked for airlines that trained their people very well and had very high standards. There is absolutely no excuse for this.",anger,0,negative,anger_brand_crisis,https://www.youtube.com/watch?v=VrDWY6C1178,26,airline brand-crisis criticism
He came as a doctor and left as a patient 😓😫,anger,0,negative,anger_brand_crisis,https://www.youtube.com/watch?v=VrDWY6C1178,15,airline brand-crisis criticism
"""Sadly, he isn't me."" LOL",sadness,5,negative,classic_brand_ad,https://www.youtube.com/watch?v=owGykVbfgUE,34,sadness cue
I love how Anxiety’s bags can be interpreted literally as “Emotional Baggage”.,joy,3,positive,movie_trailer_joy,https://www.youtube.com/watch?v=LEjhY15eCx0,16,movie character reference with positive trailer context
I feel I've been waiting for years for this ad campaign to end because I hate the Bada-da-da-dumb at the end so much.,anger,0,negative,fast_food_brand,https://www.youtube.com/watch?v=79phlhutGLg,38,negative criticism cue
Rap cowbell warriors at 150% speed I’m begging you plss,neutral,4,neutral,fast_food_brand,https://www.youtube.com/watch?v=79phlhutGLg,32,no dominant affective cue
Even the Note 7 itself knew it was a weapon 💀,neutral,4,neutral,surprise_product_fail,https://www.youtube.com/watch?v=8H6jz30Im_Y,83,no dominant affective cue
For those who don’t know: this place finally closed in 2020 (before COVID) and became a doctor’s office.,neutral,4,neutral,disgust_food_safety,https://www.youtube.com/watch?v=--OnclX8yac,23,no dominant affective cue
"What on earth!!! I do not think I have ever been so outraged in my life, this is awful! What a disgusting, vile, inhuman way to handle this. I think this could literally be punishable extremely seriously for those who handled it.",disgust,1,negative,anger_brand_crisis,https://www.youtube.com/watch?v=VrDWY6C1178,67,brand-crisis disgust cue
"what is this?? why would you even allow over booking to be a thing, united airlines? the fact that you not only removed a passenger that paid for his seat got BEATEN UP? He was bleeding and looks as if he passed out. god this is scary.",anger,0,negative,anger_brand_crisis,https://www.youtube.com/watch?v=VrDWY6C1178,86,airline brand-crisis criticism
This one actually made me shiver the fear and panic felt shockingly real,fear,2,negative,fast_food_brand_launch,https://www.youtube.com/watch?v=chYLHu0w8z0,11,fear or safety cue
real magic is when you hire an actual artist with a soul,neutral,4,neutral,food_beverage_ad,https://www.youtube.com/watch?v=Yy6fByUmPuE,18,no dominant affective cue
"""Police:What's your emergency? "" ""Me:My note 7 is overheating""",surprise,6,negative,surprise_product_fail,https://www.youtube.com/watch?v=8H6jz30Im_Y,81,product-failure surprise cue
This is the most disturbing and most terrifying advertisement I had ever seen in my life. That is why it is very important to drive safely plus slowly in order to prevent car accidents which could lead to injuries and death.,sadness,5,negative,sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,12,road-safety sadness cue
"I truly despise people looking at their phones while driving. I hate it so much, that I posted a video of my own. youfa episode 38. Please watch. This message needs to be louder and stronger. The calm, mild approach isn't working. Thank you for posting this video.",joy,3,positive,fear_public_safety,https://www.youtube.com/watch?v=O8MQV40pOtk,100,positive appreciation or humor cue
calling 911 will only make it worse since it will be using more battery. that is the *SMARTEST* design ever!,surprise,6,negative,surprise_product_fail,https://www.youtube.com/watch?v=8H6jz30Im_Y,36,product-failure surprise cue
"love how the ""lovin' it"" thing is replaced with *""I'M INNOCENT""*",joy,3,positive,fast_food_brand_launch,https://www.youtube.com/watch?v=chYLHu0w8z0,76,positive appreciation or humor cue
RIP Terrie. You saved thousands of lives by sharing your story. I am sure your family grieves terribly for you but they are proud of how you educated so many people about how terrible smoking is.,sadness,5,negative,fear_health_warning,https://www.youtube.com/watch?v=5zWB4dLYChM,18,health-warning sadness cue
"I'm guessing their intention was to make all the animals look cute, but god damn did the AI screw up. Especially with that sloth. Aside from looking completely out of place, the robotic head turn and those soulless eyes make it look like, what I would imagine, someone's creepypasta creation",joy,3,positive,food_beverage_ad,https://www.youtube.com/watch?v=Yy6fByUmPuE,32,positive appreciation or humor cue
Putting those steaks that were on the floor right on your working station is crazy 😂,joy,3,positive,disgust_food_safety,https://www.youtube.com/watch?v=--OnclX8yac,60,positive appreciation or humor cue
“Mommy device may explode is calling you!”💀💀,surprise,6,negative,surprise_product_fail,https://www.youtube.com/watch?v=8H6jz30Im_Y,34,product-failure surprise cue
"That is assault, he didn't have any obligation to leave his seat. He'd paid for it. I hope he sues the HELL out of that airline and gets MILLIONS. They need to be held accountable, he is a human being and they targeted him and beat him. Its disgusting. Only in America is THIS considered ""customer service!""",disgust,1,negative,anger_brand_crisis,https://www.youtube.com/watch?v=VrDWY6C1178,45,brand-crisis disgust cue
This is possibly the best road safety advert I've ever seen. First time I saw it I started to cry. And I'm from Northern Ireland where their road safety adverts are on after 9pm,sadness,5,negative,sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,26,road-safety sadness cue
it's hard to believe that this is almost 2 years old already,neutral,4,neutral,entertainment_fandom,https://www.youtube.com/watch?v=TcMBFSGVi1c,26,no dominant affective cue
This one in particular is truly timeless.,neutral,4,neutral,brand_campaign_positive,https://www.youtube.com/watch?v=ijTwZNUBhcI,9,no dominant affective cue
Just saw this with my family we were shocked!,surprise,6,neutral,sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,22,surprise cue
Those people telling potential customers about the problem literally could've saved lives. Food poisoning can kill.,disgust,1,negative,disgust_food_safety,https://www.youtube.com/watch?v=--OnclX8yac,25,food-safety disgust cue
I love Riley’s mum being like “THAT’S a preview of the next 10 years” 😂,joy,3,positive,movie_trailer_joy,https://www.youtube.com/watch?v=LEjhY15eCx0,63,positive appreciation or humor cue
"I worked in a kitchen and the worst thing I discovered was maggots under a giant cutting board that was apparently never moved. The place was mostly clean aside from that, and it hasn't been a problem since I found it that first time, because nobody knew you even could move it.",disgust,1,negative,disgust_food_safety,https://www.youtube.com/watch?v=--OnclX8yac,59,food-safety disgust cue
What is the title of the song?,neutral,4,neutral,beauty_campaign,https://www.youtube.com/watch?v=JNYjRmNCu9o,23,no dominant affective cue
Its crazy how this happened five years ago,surprise,6,neutral,gaming_product_launch,https://www.youtube.com/watch?v=RkC0l4iekYo,80,surprise cue
2021 and still coming back to this beauty.,neutral,4,neutral,brand_campaign_positive,https://www.youtube.com/watch?v=ijTwZNUBhcI,26,no dominant affective cue
What a beautiful and important advert. Congratulations Dove on recognising and reacting to the toxicity that surrounds young people and social media.,joy,3,positive,beauty_brand_campaign,https://www.youtube.com/watch?v=z2T-Rh838GA,28,positive appreciation or humor cue
"I'm eighteen, but I saw this all of the time on TV growing up to the point where I remembered it vividly. It unnerved the crap out of me, and now that I can legally drive myself, its terrifying to see first hand that people pulling out In front of other drivers, even if their pulling out infront of a bus or a truck, is incredibly common.",fear,2,negative,sadness_psa,https://www.youtube.com/watch?v=B2rFTbvwteo,28,road-safety fear cue
"""Mum I love my new phon..."" ""BOOM""",surprise,6,negative,surprise_product_fail,https://www.youtube.com/watch?v=8H6jz30Im_Y,21,product-failure surprise cue
"Jon Taffer just entered the Chat,”You Get the Hell outta here!” 😂",joy,3,positive,brand_crisis_negative,https://www.youtube.com/watch?v=JVxCp22WatU,20,positive appreciation or humor cue
Time to call the McHealth inspector 😂,disgust,1,negative,brand_crisis_negative,https://www.youtube.com/watch?v=JVxCp22WatU,6,brand-crisis hygiene or safety concern
"This is just preposterous! In my opinion, all Pespi was trying to do was convey the message that all of the world's biggest problems are inherently simple and easy to solve, if we all just learned to respect one another and get along. What's actually wrong with Mankind is that we need to complicate things and mess it all up first-hand (like we're doing right now: reading something horrible into something that was supposed to be a positive message). People should just learn to relax and care about things that really matter. By the by, if you want drop me a line, there's no need to offend. I'm just stating my opinion. DISCLAIMER: I am NOT saying that the real issues happening in the World don't matter, OBVIOUSLY. I just think that we should know how to ""separate the waters"".",anger,0,negative,disgust_brand_backlash,https://www.youtube.com/watch?v=zFm9FRxi0ZM,22,brand-backlash criticism
Its only 175k because no one else can call in!!!,anger,0,negative,anger_customer_service,https://www.youtube.com/watch?v=MUo3n8QSQLE,4,customer-service outage criticism
Guess he's being framed by an impostor.,neutral,4,neutral,fast_food_brand_launch,https://www.youtube.com/watch?v=chYLHu0w8z0,100,no dominant affective cue
"“MY KIDS CAN’T GROW UP WITHOUT A FATHER” —Grimace, McDonalds mascot, 2023",neutral,4,neutral,fast_food_brand_launch,https://www.youtube.com/watch?v=chYLHu0w8z0,26,no dominant affective cue
Who said they were similar?! They are literally polar opposites,neutral,4,neutral,surprise_launch_reaction,https://www.youtube.com/watch?v=4qGw9WH4Xj8,63,no dominant affective cue
FINALLY ACTUAL PHRASES,neutral,4,neutral,app_brand_campaign,https://www.youtube.com/watch?v=Ew4kM1FmM8o,84,no dominant affective cue
The fact that Anxiety is the villain and tries to take control and get rid of other emotions is so accurate. That’s my anxiety right there😂.,joy,3,positive,movie_trailer_joy,https://www.youtube.com/watch?v=LEjhY15eCx0,67,movie character reference with positive trailer context
...I love how the company that is yanking the landlines you could depend on OUT are directing you to those very same methods of making an emergency phone call...MIMS,anger,0,negative,anger_customer_service,https://www.youtube.com/watch?v=MUo3n8QSQLE,32,customer-service outage criticism
"This was well done & thought out! Humor level on 1,000! Well done!",joy,3,positive,sadness_brand_story,https://www.youtube.com/watch?v=YvYGO4o334I,25,positive appreciation or humor cue
I really miss pre-AI internet,sadness,5,negative,food_beverage_ad,https://www.youtube.com/watch?v=Yy6fByUmPuE,3,sadness cue
This is why I’m vegan and eat at home. lol 😂,joy,3,positive,brand_crisis_negative,https://www.youtube.com/watch?v=JVxCp22WatU,79,positive appreciation or humor cue
"The absolute most unique take on this video. Genuinely held up by the animation, premise, and the voice acting.",neutral,4,neutral,fast_food_brand_launch,https://www.youtube.com/watch?v=chYLHu0w8z0,22,no dominant affective cue
"Unbelievable.... The man entered the plane as a Doctor and left a patient, ain't that some ironic ass shit?",anger,0,negative,anger_brand_crisis,https://www.youtube.com/watch?v=VrDWY6C1178,51,airline brand-crisis criticism
