text,label,label_id,sentiment,video_short,video,comment_index,label_notes
Rewatched this after the official Apple event. Jon's presentation is more appealing. He sells the 16 pro better than Apple😅,joy,3,positive,tech_product_launch,https://www.youtube.com/watch?v=n6pqGoXWZzo,46,positive appreciation or humor cue
There’s just no reason to get excited about a new iPhone anymore.,neutral,4,neutral,tech_product_launch,https://www.youtube.com/watch?v=n6pqGoXWZzo,47,no dominant affective cue
Just commenting again because I’m mind boggled about the production quality on this video. As an audio nerd this video is *CHEF’s KISS*,neutral,4,neutral,tech_product_launch,https://www.youtube.com/watch?v=n6pqGoXWZzo,48,no dominant affective cue
A revival of the colourful polycarbonate shell on the SE would be cool!,joy,3,positive,tech_product_launch,https://www.youtube.com/watch?v=n6pqGoXWZzo,49,positive appreciation or humor cue
Bro really decided to hold a mini apple event. All animations and story telling on point.,neutral,4,neutral,tech_product_launch,https://www.youtube.com/watch?v=n6pqGoXWZzo,50,no dominant affective cue
1:05 Correction: The back is Gorilla Glass Victus 2; ALSO our One UI 7 video is up in a mobile aspect for your phone: https://www.youtube.com/watch?v=CG3qH-sLmyk,neutral,4,neutral,tech_review_mixed,https://www.youtube.com/watch?v=XkXbkxtBlwY,1,"metadata, sponsor, or link-heavy comment"
Don't change your phone every year and then you will see improvements.,neutral,4,neutral,tech_review_mixed,https://www.youtube.com/watch?v=XkXbkxtBlwY,2,no dominant affective cue
"I like gmsarena reviews. Very precise and straight to the point. No advertising, no wasting time 😊",joy,3,positive,tech_review_mixed,https://www.youtube.com/watch?v=XkXbkxtBlwY,3,positive appreciation or humor cue
I am a 10 year apple Iphone user. I am starting transition to samsung products. Like the S25ULTRA and I love it,joy,3,positive,tech_review_mixed,https://www.youtube.com/watch?v=XkXbkxtBlwY,4,positive appreciation or humor cue
They really turned the S pen into a plastic stick and called it an upgrade 💀,neutral,4,neutral,tech_review_mixed,https://www.youtube.com/watch?v=XkXbkxtBlwY,5,no dominant affective cue
"Samsung is at Peak, they should release major flagship every 2years.",neutral,4,neutral,tech_review_mixed,https://www.youtube.com/watch?v=XkXbkxtBlwY,6,no dominant affective cue
"As my 1st ultra phone, I'm very impressed. One handed operation and one handed keyboard has helped me getting used to the size. The screen is kinda incredible.",joy,3,positive,tech_review_mixed,https://www.youtube.com/watch?v=XkXbkxtBlwY,7,positive appreciation or humor cue
happy still w/ my 23 ultra,neutral,4,neutral,tech_review_mixed,https://www.youtube.com/watch?v=XkXbkxtBlwY,8,no dominant affective cue
Watching on my S24 ultra 😊😊,joy,3,positive,tech_review_mixed,https://www.youtube.com/watch?v=XkXbkxtBlwY,9,positive appreciation or humor cue
I'm still using the Samsung S21. Looking to upgrade to this guy. My phone is glitching and slowing down and has barely any memory left on it even after deleting lots of old photos and apps. I bought my phone right before the pandemic started. Love your review 🤖,joy,3,positive,tech_review_mixed,https://www.youtube.com/watch?v=XkXbkxtBlwY,10,positive appreciation or humor cue
"No charger included is criminal. I know its been a thing for flagships for some time now, but i just cant get over that.",neutral,4,neutral,tech_review_mixed,https://www.youtube.com/watch?v=XkXbkxtBlwY,11,no dominant affective cue
I gotta Note 20 and it still works amazingly,joy,3,positive,tech_review_mixed,https://www.youtube.com/watch?v=XkXbkxtBlwY,12,positive appreciation or humor cue
I had an s20 note ultra which has been an excellent phone for about 5 years…I just got this phone on Prime day…it’s a pretty good upgrade for me.,joy,3,positive,tech_review_mixed,https://www.youtube.com/watch?v=XkXbkxtBlwY,13,positive appreciation or humor cue
"I have it since April, coming from an S21 FE. Phenomenal phone",neutral,4,neutral,tech_review_mixed,https://www.youtube.com/watch?v=XkXbkxtBlwY,14,no dominant affective cue
"Love the work that you are doing in GSMarena, and been a fan for many years .... but please work more on your videos, the background music is just distracting, and please add the information and tests that you have done in your website.",joy,3,positive,tech_review_mixed,https://www.youtube.com/watch?v=XkXbkxtBlwY,15,positive appreciation or humor cue
Coming from 21 FE I'll be upgrading to this one. The anti-glare display is awesome.,joy,3,positive,tech_review_mixed,https://www.youtube.com/watch?v=XkXbkxtBlwY,16,positive appreciation or humor cue
Just got my new SAMSUNG GALAXY S25 ULTRA last night!! I LOve it!! I think its better than the iPhone 12 pro max i had.,joy,3,positive,tech_review_mixed,https://www.youtube.com/watch?v=XkXbkxtBlwY,17,positive appreciation or humor cue
I was waiting for your review finally,neutral,4,neutral,tech_review_mixed,https://www.youtube.com/watch?v=XkXbkxtBlwY,18,no dominant affective cue
"Thank you!!! I've been using the same phone for years, since the news ones didn't feel too different. I've been comparing different one for quite a while. Now I know which one I want to buy now.",joy,3,positive,tech_review_mixed,https://www.youtube.com/watch?v=XkXbkxtBlwY,19,positive appreciation or humor cue
Your reviews are simple and to the point! Much better then all the other reviewers.. This phone is the one! To bad I dont want to shell out 1400 .. going to pick up a s24+ for much less for now instead,joy,3,positive,tech_review_mixed,https://www.youtube.com/watch?v=XkXbkxtBlwY,20,positive appreciation or humor cue
My s23 ultra corners made a hole in my pocket. Literally! It's nice to see rounded corners and flat screen.,neutral,4,neutral,tech_review_mixed,https://www.youtube.com/watch?v=XkXbkxtBlwY,21,no dominant affective cue
I was going to wait to get the S25 Ultra but I went with the Google Pixel 9 Pro XL instead. I had the Google Pixel 8 Pro and I had the upgrade with a discount so I'm very happy with the phone. It has one of the best cameras on the market. Awesome review.,joy,3,positive,tech_review_mixed,https://www.youtube.com/watch?v=XkXbkxtBlwY,22,positive appreciation or humor cue
Your channel is the only channel i trust about camera review,neutral,4,neutral,tech_review_mixed,https://www.youtube.com/watch?v=XkXbkxtBlwY,23,no dominant affective cue
Can we have a talk about Meizu series next time? I'm really waiting for this list🥰,neutral,4,neutral,tech_review_mixed,https://www.youtube.com/watch?v=XkXbkxtBlwY,24,no dominant affective cue
I'll wait for the Samsung Galaxy S30 Ultra.,neutral,4,neutral,tech_review_mixed,https://www.youtube.com/watch?v=XkXbkxtBlwY,25,no dominant affective cue
"Night-time camera performance on all smartphones will always be less than ideal, due to the tiny sensor sizes involved. Regardless how much processing is done, it's a fact of math and physics that a tiny sensor will never take ""great"" nighttime photos - there simply isn't enough light gathering capacity, (short of doing LONG static exposures)",joy,3,positive,tech_review_mixed,https://www.youtube.com/watch?v=XkXbkxtBlwY,26,positive appreciation or humor cue
I am a devoted buyer of the samsung galaxy S series and have been for years. There's a few things I miss. 1. Your battery was removable so easy to replace. You could add a sd card so you could expand your storage. The price for extra storage being built in and buying it is rather expensive when a sd card does the same at a much lower price.,sadness,5,negative,tech_review_mixed,https://www.youtube.com/watch?v=XkXbkxtBlwY,27,sadness cue
S24 plus user here I might wait for the galaxy s26 ultra this phone is pretty good upgrade for s22 ultra users,joy,3,positive,tech_review_mixed,https://www.youtube.com/watch?v=XkXbkxtBlwY,28,positive appreciation or humor cue
"You brought up a good point, S24U was already a great phone, what could Samsung do to improve it? Let's see: 1. much better various cameras, 1inch sensor, better zoom, better front camera, options to sharpen photos or not. 2. higher battery capacity, new type of battery. 3. 2x faster charging speed and include a 100W charger. 4. killer feature: have an option to turn the screen glossy or matte. 5. retain what works eg curve sides and spen BT. 6. faster fingerprint sensor and faster face detection or iris scanner like note 9. 7. even louder speakers. 8. give truly good AI features. 9. improve on google AI features instead of just be the first to implement them.",joy,3,positive,tech_review_mixed,https://www.youtube.com/watch?v=XkXbkxtBlwY,29,positive appreciation or humor cue
Watching with my s25 ultra 😊,joy,3,positive,tech_review_mixed,https://www.youtube.com/watch?v=XkXbkxtBlwY,30,positive appreciation or humor cue
Actually I think the regular S25 and S25+ have a good selling point of having snapdragon globally instead of Exynos on the S24s,joy,3,positive,tech_review_mixed,https://www.youtube.com/watch?v=XkXbkxtBlwY,31,positive appreciation or humor cue
"Thank you, my business is moving away from US products now so useful",joy,3,positive,tech_review_mixed,https://www.youtube.com/watch?v=XkXbkxtBlwY,32,positive appreciation or humor cue
Would be nice if samsung can develop RAW picture editor software and included in their phone..,neutral,4,neutral,tech_review_mixed,https://www.youtube.com/watch?v=XkXbkxtBlwY,33,no dominant affective cue
I would call the removal of the Bluetooth functions of the Spen a drastic downgrade,joy,3,positive,tech_review_mixed,https://www.youtube.com/watch?v=XkXbkxtBlwY,34,positive appreciation or humor cue
Looking forward to the base and Plus reviews and lab tests 👌🏻,neutral,4,neutral,tech_review_mixed,https://www.youtube.com/watch?v=XkXbkxtBlwY,35,no dominant affective cue
Finally coming out of my S23 ultra for the S25 ultra 😎😎,neutral,4,neutral,tech_review_mixed,https://www.youtube.com/watch?v=XkXbkxtBlwY,36,no dominant affective cue
Thank you for not taking much time and making a huge noise out of the Spen Bluetooth,joy,3,positive,tech_review_mixed,https://www.youtube.com/watch?v=XkXbkxtBlwY,37,positive appreciation or humor cue
Neat thing with the corning gorilla glass. I went to Alfred Universityin New York that's a ceramic college and not far is Corning and the Corning museum of glass. 10/10 recommend going to the museum,neutral,4,neutral,tech_review_mixed,https://www.youtube.com/watch?v=XkXbkxtBlwY,38,no dominant affective cue
Interesting video highlighting the very few upgrades for the S25 and makes me wonder if going with the S24 with the Bluetooth pen would be the better option.,joy,3,positive,tech_review_mixed,https://www.youtube.com/watch?v=XkXbkxtBlwY,39,positive appreciation or humor cue
"You look like Paulo Avelino, an actor here in the Philippines 😊",joy,3,positive,tech_review_mixed,https://www.youtube.com/watch?v=XkXbkxtBlwY,40,positive appreciation or humor cue
I just got one on a good deal here in Australia with my phone plan. I've never had a top of the range flagship phone before so i'm looking forward to the better experience. My current Galaxy A11 is 4 years old so it's time for a new phone but for an entry level phone it's been very reliable for me and still holds battery life similar to when it was new. It's just starting to slow down a bit and hasn't got a lot of memory. I don't use my computer much these days or even own a tablet so I figure I'd upgrade to something that can do everything I want it to do. I'll miss my trusty A11.,joy,3,positive,tech_review_mixed,https://www.youtube.com/watch?v=XkXbkxtBlwY,41,positive appreciation or humor cue
That's what I'm talking about. That intro goes haaaaarrrrdddd😀😀😀,neutral,4,neutral,tech_review_mixed,https://www.youtube.com/watch?v=XkXbkxtBlwY,42,no dominant affective cue
I'm always here for the song! 😂,joy,3,positive,tech_review_mixed,https://www.youtube.com/watch?v=XkXbkxtBlwY,43,positive appreciation or humor cue
"Awesome phone, right? But what's crazy is how much better they get over time with updates. A 2021 phone's got features they didn't even have back then!",joy,3,positive,tech_review_mixed,https://www.youtube.com/watch?v=XkXbkxtBlwY,44,positive appreciation or humor cue
Thank you for this smooth review I think the version of Samsung Galaxy S25 shows upgraded possiblities in general.,joy,3,positive,tech_review_mixed,https://www.youtube.com/watch?v=XkXbkxtBlwY,45,positive appreciation or humor cue
Your voice is SUPER KOOL❤,joy,3,positive,tech_review_mixed,https://www.youtube.com/watch?v=XkXbkxtBlwY,46,positive appreciation or humor cue
I was waiting ✋️ Thank you 😊 ❤,joy,3,positive,tech_review_mixed,https://www.youtube.com/watch?v=XkXbkxtBlwY,47,positive appreciation or humor cue
I'm going from the S10 to the S25 Ultra and excited,neutral,4,neutral,tech_review_mixed,https://www.youtube.com/watch?v=XkXbkxtBlwY,48,no dominant affective cue
"I have the S24U, an excellent smartphone—up there with the best. The S25U is an iterative update that improves imperfections with a few design tweaks. It certainly would not persuade me to trade up. I did trade the S23U in for the S24U to get a flat display, as I hate curved ones, but nothing here adds value. Battery life on the S24U is two days for me, performance is overkill, the display is Grade A, it is smooth, and it has performed with very few issues over the year. The cameras are above average with pros and cons, but no perfect camera phone exists. This is very expensive for those not trading in, coming from much older devices, but it would likely be a fantastic long-term buy. But then again, there are cheaper, similarly excellent phones in Europe that I can say the same for, so if I were buying now, I would probably buy the Honor Magic 7 Pro at £350 less or the OP13 with a free watch for a similar saving.",joy,3,positive,tech_review_mixed,https://www.youtube.com/watch?v=XkXbkxtBlwY,49,positive appreciation or humor cue
Thank you for the honest and straight to the point reviews.,joy,3,positive,tech_review_mixed,https://www.youtube.com/watch?v=XkXbkxtBlwY,50,positive appreciation or humor cue
"And of course this is not a sponsored video, I just like this charity. To Enter the Raffle Go Here: https://ccraffle.com/ 5 Things You Should Never Have a Mechanic Do to Your Car: https://youtu.be/BkGNGXGpqXo ⬇️Scotty’s Top DIY Tools and Products: ►Best Scan Tools: 1. Newest Scan Tool: https://amzn.to/4jvxvr7 2. Bluetooth Scan Tool: http://amzn.to/2nfvmaD 3. Cheap Scan Tool: https://amzn.to/2D8Tvae 4. Mid-Grade Scan Tool: https://amzn.to/4bLkN2g 5. Professional Scan Tool: https://amzn.to/4dsaa6e ►Best Car Jump Starters: 1. No Charging Required Jump Starter: https://amzn.to/3i7SH5D 2. Mid-Grade Jump Starter: http://amzn.to/2nrc6qR 3. Best Jump Starter: https://amzn.to/4c1O9JI ►Best Fluids for Your Car: 1. AT-205 Re-Seal (Can Stop Leaks in Your Engine, Transmission, Etc): https://amzn.to/3LCruJq 2. ATS 505 Fuel System Treatment (Pour in Gas Tank): https://amzn.to/3LXhEC9 3. ATS 505 Oil System Treatment (Pour in Engine Oil): https://amzn.to/3SZHZmN 4. Head Gasket Leak Test Kit (To See if Your Car Has a Blown Head Gasket): https://amzn.to/3yDmj9h 5. Lubegard Automatic Transmission Shudder Fix: https://amzn.to/46XEsek 6. Lucas Oil Transmission Fix (For Worn / Slipping Transmission): https://amzn.to/3WSBgfK 7. Meguiar's Headlight Coating (Keeps Your Headlights from Fading): https://amzn.to/46l7kgh 8. Meguiar's Headlight Restoration Kit (Restores Faded Headlights): https://amzn.to/3zT9ojN 9. Meguiar's Clear Plastic Cleaner and Polish (Cleans Headlights): https://amzn.to/3DaZjRa 10. Meguiar's Car Scratch Remover: https://amzn.to/4faB3wJ 11. NuFinish Car Polish (Use on Paint or to Stop Windshield Squeaks): https://amzn.to/3SjmYmA 12. Invisible Glass Cleaner (Inside/Outside Car Window Cleaning): https://amzn.to/3YcElcL 13. Hide Rehab Leather Conditioner (For Leather Car Seats, Etc): https://amzn.to/3YYVtmN 14. Blaster Silicone Lubricant (Lubricates power windows, door hinges, stops squeaks, etc): https://amzn.to/46Ss3bP 15. Rain-X Waterless Car Wash: https://amzn.to/4czhc7K 16. Permatex Windshield Repair Kit: https://amzn.to/4fX5mHF 17. CRC Battery Terminal Protector (Stops Battery Terminal Corrosion): https://amzn.to/4dNnIsy 18. CRC Mass Air Flow Sensor Cleaner: https://amzn.to/3YSTm3x 19. Bar's Cooling System Stop Leak (Can Stop Small Coolant Leaks): https://amzn.to/4dQM3Oh 20. Bar's Blown Head Gasket Repair (Can Stop Head Gasket Leaks): https://amzn.to/3AH6wXj ►Best Car Accessories: 1. Quick Twist Oil Drain Valve (For Fast and Easy Engine Oil Changes): https://amzn.to/46Vn2z4 2. Solar Car Battery Charger: https://amzn.to/4fktsMd 3. Plug-in Car Battery Charger: https://amzn.to/3Yqpjju 4. Dash Cam (Every Car Should Have One): https://amzn.to/41eAzj3 5. Key Finder (To Find Lost Car Keys): https://amzn.to/3Yb6gd4 6. Faraday Box for Car Keys (Blocks Car Key Signals / Anti-Theft): https://amzn.to/3YPlCnX 7. Tire Gauge (To Check Tire Pressure): https://amzn.to/3y8R4CE 8. Tire Air Pump: https://amzn.to/3yCqiD3 9. Car Memory Saver (Use When Changing Your Car's Battery): https://amzn.to/3YmWQeJ 10. Car Odor Eliminating Rocks (Removes Smells in Your Car): https://amzn.to/3zYMFCP ►Best Tools for Working on Your Car: 1. Best Cheap Magnetic Work Light: https://amzn.to/4dQKL5T 2. Best Small Flashlight: https://amzn.to/4fePFep 3. Best Expensive Multi-Use Flashlight: https://amzn.to/3WBxzft 4. Car Battery Tester: https://amzn.to/4bg4dZL 5. Basic Mechanic Tool Set: https://amzn.to/2tEr6Ce 6. Professional Tool Set: http://amzn.to/2Bzmccg 7. Ratcheting Wrench Set: https://amzn.to/2BQjj8A 8. Crowfoot Wrench Set: https://amzn.to/3Xcn6aB 9. Cordless Impact Wrench: https://amzn.to/3WHgpMa 10. Corded Impact Wrench: https://amzn.to/4bVrHlG 11. Electrical Circuit Probe (For Testing Power, Ground, and Shorts): https://amzn.to/4cTwMfp 12. Socket Extension Bar: https://amzn.to/4dedEsf 13. Small Sledge Hammer: https://amzn.to/3WzHsdj 14. Best Borescope for Seeing in Tight Spots: https://amzn.to/3zW3U7K 🛠Check out the other tools I use and highly recommend ► https://goo.gl/rwYt2y 🔥Scotty Shirts and Merch ► https://goo.gl/pTAeca 👉Subscribe and hit the notification bell! ► https://goo.gl/CFismN As an Amazon Associate I earn from qualifying purchases.",neutral,4,neutral,automotive_controversy,https://www.youtube.com/watch?v=ro262oyhZAI,1,"metadata, sponsor, or link-heavy comment"
“Stained stainless steel” 😂😂😂,joy,3,positive,automotive_controversy,https://www.youtube.com/watch?v=ro262oyhZAI,2,positive appreciation or humor cue
This is what happens when You can’t tell the boss the design looks like $hit.,anger,0,negative,automotive_controversy,https://www.youtube.com/watch?v=ro262oyhZAI,3,controversial product criticism
Looks like what restaurants use to store their used frier oil in?!,neutral,4,neutral,automotive_controversy,https://www.youtube.com/watch?v=ro262oyhZAI,4,no dominant affective cue
"I still can't believe people actually paid $100,000 for these things. 🤣🤣🤣",joy,3,positive,automotive_controversy,https://www.youtube.com/watch?v=ro262oyhZAI,5,positive appreciation or humor cue
This makes the Aztec look beautiful!,joy,3,positive,automotive_controversy,https://www.youtube.com/watch?v=ro262oyhZAI,6,positive appreciation or humor cue
The fact that they didn’t even properly assemble the panels is wild,surprise,6,neutral,automotive_controversy,https://www.youtube.com/watch?v=ro262oyhZAI,7,surprise cue
8:20 - I don't think Scotty has ever reviewed a vehicle that is so bad that he got worn out complaining about it only 8 minutes into the video.,anger,0,negative,automotive_controversy,https://www.youtube.com/watch?v=ro262oyhZAI,8,controversial product criticism
Looks like a geometry problem with wheels .,neutral,4,neutral,automotive_controversy,https://www.youtube.com/watch?v=ro262oyhZAI,9,no dominant affective cue
"2:22 I honesty hope that you will be around much, much longer, Scotty. Longer than me as well 😊 Stay healthy, legend!",joy,3,positive,automotive_controversy,https://www.youtube.com/watch?v=ro262oyhZAI,10,positive appreciation or humor cue
It's a Johnnie cab from Total Recall 😂😂,joy,3,positive,automotive_controversy,https://www.youtube.com/watch?v=ro262oyhZAI,11,positive appreciation or humor cue
"With all the Elmer’s glue holding this e-truck together, you’d think it’d have a lower base model MSRP",neutral,4,neutral,automotive_controversy,https://www.youtube.com/watch?v=ro262oyhZAI,12,no dominant affective cue
I live in Vancouver and see these EVERYWHERE. Says more about people in Vancouver than the vehicle.,neutral,4,neutral,automotive_controversy,https://www.youtube.com/watch?v=ro262oyhZAI,13,no dominant affective cue
"My F450, with an auxiliary tank, can go over 400 miles while pulling a fully loaded 44 foot toy hauler. And it turns 18 this year.",neutral,4,neutral,automotive_controversy,https://www.youtube.com/watch?v=ro262oyhZAI,14,no dominant affective cue
Bruh calling support to ask someone to unlock your door is insane,surprise,6,neutral,automotive_controversy,https://www.youtube.com/watch?v=ro262oyhZAI,15,surprise cue
"Not only does it look like a drivable fridge, but it cooks those inside like a microwave. Its the kitchen appliance vehicle",neutral,4,neutral,automotive_controversy,https://www.youtube.com/watch?v=ro262oyhZAI,16,no dominant affective cue
"It sounds like they built a dragcar. Fast off the line, but no range",neutral,4,neutral,automotive_controversy,https://www.youtube.com/watch?v=ro262oyhZAI,17,no dominant affective cue
I laugh every time I see one of those. Makes the Pacer and Aztec look good. 😂,joy,3,positive,automotive_controversy,https://www.youtube.com/watch?v=ro262oyhZAI,18,positive appreciation or humor cue
Looks like an giant door stopper,neutral,4,neutral,automotive_controversy,https://www.youtube.com/watch?v=ro262oyhZAI,19,no dominant affective cue
I haven’t seen him laugh this much,joy,3,positive,automotive_controversy,https://www.youtube.com/watch?v=ro262oyhZAI,20,positive appreciation or humor cue
I’d call it a CyberPinto but that’s an insult to the Pinto.,neutral,4,neutral,automotive_controversy,https://www.youtube.com/watch?v=ro262oyhZAI,21,no dominant affective cue
So it's the opposite of Honda Element which is small on the outside and massive on the inside.,neutral,4,neutral,automotive_controversy,https://www.youtube.com/watch?v=ro262oyhZAI,22,no dominant affective cue
